SchoolName,CONTENT_AREA,CATEGORY,TYPE,GRADE_SUBJECT,YEAR,ACCOUNTABLE,PARTICIPANT,REPORTABLE,LEVEL_NOT_DETERMINED,LEVEL_NOT_DETERMINED_PCT,BELOW_BASIC,BELOW_BASIC_PCT,BASIC,BASIC_PCT,PROFICIENT,PROFICIENT_PCT,ADVANCED,ADVANCED_PCT,MAP_INDEX,MEAN_SCALE_SCORE,MEDIAN_TERRANOVA
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Eng. Language Arts,Total,Total,Seventh Grade,2010,*,,*,*,*,*,33.3,*,66.7,*,*,*,*,,636.8,36.0
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Eng. Language Arts,Total,Total,Eighth Grade,2010,20,,20,*,*,*,15.0,16,80.0,*,5.0,*,*,,658.3,30.5
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Mathematics,Total,Total,Seventh Grade,2010,*,,*,*,*,*,22.2,*,66.7,*,11.1,*,*,,646.3,23.0
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Mathematics,Total,Total,Eighth Grade,2010,20,,20,*,*,12,60.0,*,35.0,*,5.0,*,*,,660.4,26.0
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Mathematics,Total,Total,Tenth Grade,2008,15,,15,*,*,10,66.7,*,20.0,*,13.3,*,*,,684.3,37.0
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Mathematics,Total,Total,Algebra 1,2010,21,,21,*,*,13,61.9,*,38.1,*,*,*,*,,168.5,--
BIG PICTURE MIDDLE & HIGH @ NW  (1023),Mathematics,Total,Total,Algebra 1,2009,28,,28,*,*,17,60.7,10,35.7,*,*,*,*,,172.0,--
BIG PICTURE MIDDLE ALT.  (1022),Eng. Language Arts,Total,Total,Seventh Grade,2009,33,,33,*,*,*,21.2,22,66.7,*,12.1,*,*,,646.5,30.5
BIG PICTURE MIDDLE ALT.  (1022),Eng. Language Arts,Total,Total,Seventh Grade,2008,29,,29,*,*,*,24.1,20,69.0,*,6.9,*,*,,643.5,29.0
BIG PICTURE MIDDLE ALT.  (1022),Eng. Language Arts,Total,Total,Eighth Grade,2009,34,,34,*,*,*,8.8,27,79.4,*,11.8,*,*,,670.7,39.5
BIG PICTURE MIDDLE ALT.  (1022),Eng. Language Arts,Total,Total,Eighth Grade,2008,28,,28,*,*,*,21.4,19,67.9,*,7.1,*,*,,656.6,23.0
BIG PICTURE MIDDLE ALT.  (1022),Mathematics,Total,Total,Seventh Grade,2009,33,,33,*,*,13,39.4,18,54.5,*,6.1,*,*,,646.5,31.0
BIG PICTURE MIDDLE ALT.  (1022),Mathematics,Total,Total,Seventh Grade,2008,29,,29,*,*,*,31.0,18,62.1,*,6.9,*,*,,645.5,28.0
BIG PICTURE MIDDLE ALT.  (1022),Mathematics,Total,Total,Eighth Grade,2009,34,,34,*,*,17,50.0,16,47.1,*,*,*,*,,668.4,35.5
BIG PICTURE MIDDLE ALT.  (1022),Mathematics,Total,Total,Eighth Grade,2008,28,,28,*,*,20,71.4,*,28.6,*,*,*,*,,663.0,28.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Sixth Grade,2009,*,,*,*,*,*,*,*,*,*,*,*,*,,559.3,3.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Sixth Grade,2006,54,,54,*,*,15,27.8,28,51.9,*,14.8,*,5.6,,640.6,46.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Seventh Grade,2009,77,,77,*,*,36,46.8,36,46.8,*,6.5,*,*,,628.2,23.5
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Seventh Grade,2008,108,,107,*,*,38,35.5,60,56.1,*,8.4,*,*,,638.6,29.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Seventh Grade,2007,78,,77,*,*,24,31.2,40,51.9,10,13.0,*,*,,644.6,35.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Seventh Grade,2006,124,,124,*,*,46,37.1,64,51.6,13,10.5,*,*,,643.6,28.5
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Eighth Grade,2009,92,,91,*,*,26,28.6,54,59.3,*,9.9,*,*,,649.1,23.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Eighth Grade,2008,138,,138,*,*,23,16.7,97,70.3,17,12.3,*,*,,661.9,24.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Eighth Grade,2007,119,,119,*,*,34,28.6,76,63.9,*,6.7,*,*,,650.8,31.0
BLEWETT MIDDLE  (3020),Eng. Language Arts,Total,Total,Eighth Grade,2006,130,,130,*,*,25,19.2,81,62.3,20,15.4,*,*,,663.4,39.5
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Sixth Grade,2009,*,,*,*,*,*,*,*,*,*,*,*,*,,533.7,11.0
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Sixth Grade,2006,54,,54,*,*,26,48.1,26,48.1,*,*,*,*,,623.8,18.5
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Seventh Grade,2009,77,,77,*,*,55,71.4,22,28.6,*,*,*,*,,620.7,19.0
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Seventh Grade,2008,108,,108,*,*,65,60.2,42,38.9,*,*,*,*,,625.1,21.0
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Seventh Grade,2007,78,,78,*,*,40,51.3,33,42.3,*,6.4,*,*,,631.4,20.0
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Seventh Grade,2006,124,,124,*,*,77,62.1,42,33.9,*,*,*,*,,632.2,19.5
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Eighth Grade,2009,93,,93,*,*,68,73.1,22,23.7,*,*,*,*,,641.3,17.0
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Eighth Grade,2008,138,,138,*,*,100,72.5,30,21.7,*,5.8,*,*,,652.9,19.5
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Eighth Grade,2007,120,,120,*,*,62,51.7,45,37.5,11,9.2,*,*,,663.2,33.0
BLEWETT MIDDLE  (3020),Mathematics,Total,Total,Eighth Grade,2006,130,,130,*,*,85,65.4,40,30.8,*,*,*,*,,655.9,26.0
BLOW MIDDLE  (3040),Eng. Language Arts,Total,Total,Sixth Grade,2008,70,,70,*,*,33,47.1,29,41.4,*,11.4,*,*,,623.2,29.5
BLOW MIDDLE  (3040),Eng. Language Arts,Total,Total,Sixth Grade,2006,98,,98,*,*,39,39.8,54,55.1,*,*,*,*,,628.3,29.0
BLOW MIDDLE  (3040),Eng. Language Arts,Total,Total,Seventh Grade,2008,52,,52,*,*,23,44.2,26,50.0,*,*,*,*,,613.2,37.5
BLOW MIDDLE  (3040),Eng. Language Arts,Total,Total,Seventh Grade,2006,89,,89,*,*,37,41.6,48,53.9,*,*,*,*,,636.2,30.0
BLOW MIDDLE  (3040),Eng. Language Arts,Total,Total,Eighth Grade,2008,83,,82,*,*,22,26.8,54,65.9,*,6.1,*,*,,652.7,25.0
BLOW MIDDLE  (3040),Eng. Language Arts,Total,Total,Eighth Grade,2006,86,,86,*,*,23,26.7,56,65.1,*,7.0,*,*,,655.4,36.0
BLOW MIDDLE  (3040),Mathematics,Total,Total,Sixth Grade,2008,76,,76,*,*,42,55.3,24,31.6,*,9.2,*,*,,613.1,13.5
BLOW MIDDLE  (3040),Mathematics,Total,Total,Sixth Grade,2006,98,,98,*,*,47,48.0,45,45.9,*,6.1,*,*,,622.3,21.0
BLOW MIDDLE  (3040),Mathematics,Total,Total,Seventh Grade,2008,57,,55,*,*,35,63.6,19,34.5,*,*,*,*,,610.2,21.0
BLOW MIDDLE  (3040),Mathematics,Total,Total,Seventh Grade,2006,89,,89,*,*,50,56.2,35,39.3,*,*,*,*,,631.9,22.0
BLOW MIDDLE  (3040),Mathematics,Total,Total,Eighth Grade,2008,91,,90,*,*,60,66.7,28,31.1,*,*,*,*,,648.3,22.0
BLOW MIDDLE  (3040),Mathematics,Total,Total,Eighth Grade,2006,86,,86,*,*,50,58.1,31,36.0,*,*,*,*,,660.0,29.0
BLOW PREPARATORY JR. HIGH  (2050),Eng. Language Arts,Total,Total,Seventh Grade,2007,90,,90,*,*,45,50.0,41,45.6,*,*,*,*,,627.6,21.0
BLOW PREPARATORY JR. HIGH  (2050),Eng. Language Arts,Total,Total,Eighth Grade,2007,80,,80,*,*,20,25.0,55,68.8,*,5.0,*,*,,652.5,26.5
BLOW PREPARATORY JR. HIGH  (2050),Mathematics,Total,Total,Seventh Grade,2007,91,,90,*,*,46,51.1,37,41.1,*,7.8,*,*,,628.9,20.0
BLOW PREPARATORY JR. HIGH  (2050),Mathematics,Total,Total,Eighth Grade,2007,80,,80,*,*,48,60.0,29,36.3,*,*,*,*,,662.0,31.5
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Third Grade,2010,27,,27,*,*,*,18.5,15,55.6,*,18.5,*,7.4,,618.8,30.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Third Grade,2009,30,,30,*,*,*,23.3,14,46.7,*,26.7,*,*,,627.4,58.5
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Third Grade,2008,43,,43,*,*,*,7.0,15,34.9,19,44.2,*,14.0,,645.3,83.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Third Grade,2007,39,,38,*,*,*,10.5,11,28.9,11,28.9,12,31.6,,649.2,74.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Third Grade,2006,48,,47,*,*,*,6.4,29,61.7,11,23.4,*,8.5,,631.9,45.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fourth Grade,2010,25,,25,*,*,*,28.0,*,28.0,*,28.0,*,16.0,,647.5,65.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fourth Grade,2009,43,,43,*,*,*,18.6,12,27.9,15,34.9,*,18.6,,655.4,71.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fourth Grade,2008,31,,31,*,*,*,25.8,16,51.6,*,22.6,*,*,,630.5,39.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fourth Grade,2007,30,,30,*,*,*,23.3,*,26.7,*,20.0,*,30.0,,653.3,51.5
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fourth Grade,2006,42,,42,*,*,13,31.0,15,35.7,*,9.5,10,23.8,,643.0,45.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fifth Grade,2010,45,,45,*,*,10,22.2,21,46.7,*,20.0,*,11.1,,647.6,27.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fifth Grade,2009,31,,31,*,*,*,25.8,*,25.8,13,41.9,*,6.5,,657.1,42.5
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fifth Grade,2008,39,,39,*,*,*,10.3,20,51.3,12,30.8,*,7.7,,661.3,50.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fifth Grade,2007,43,,43,*,*,13,30.2,22,51.2,*,16.3,*,*,,639.3,42.0
BRYAN HILL ELEM.  (4180),Eng. Language Arts,Total,Total,Fifth Grade,2006,59,,59,*,*,20,33.9,38,64.4,*,*,*,*,,632.8,33.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Third Grade,2010,27,,27,*,*,*,14.8,14,51.9,*,18.5,*,14.8,,614.6,37.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Third Grade,2009,30,,30,*,*,*,13.3,22,73.3,*,13.3,*,*,,596.8,37.5
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Third Grade,2008,43,,43,*,*,*,*,29,67.4,12,27.9,*,*,,607.2,46.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Third Grade,2007,39,,37,*,5.1,*,8.1,*,16.2,24,64.9,*,10.8,,634.6,82.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Third Grade,2006,50,,50,*,*,*,8.0,29,58.0,16,32.0,*,*,,608.0,46.5
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fourth Grade,2010,25,,25,*,*,*,20.0,10,40.0,10,40.0,*,*,,633.5,57.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fourth Grade,2009,43,,43,*,*,12,27.9,17,39.5,14,32.6,*,*,,626.5,56.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fourth Grade,2008,31,,31,*,*,*,22.6,18,58.1,*,19.4,*,*,,622.4,41.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fourth Grade,2007,30,,30,*,*,*,23.3,10,33.3,11,36.7,*,6.7,,636.1,53.5
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fourth Grade,2006,43,,43,*,*,*,*,34,79.1,*,18.6,*,*,,634.1,56.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fifth Grade,2010,45,,45,*,*,*,8.9,25,55.6,12,26.7,*,8.9,,653.0,50.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fifth Grade,2009,31,,31,*,*,*,29.0,10,32.3,11,35.5,*,*,,628.8,45.5
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fifth Grade,2008,39,,39,*,*,15,38.5,11,28.2,12,30.8,*,*,,632.9,26.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fifth Grade,2007,43,,43,*,*,*,11.6,30,69.8,*,11.6,*,7.0,,642.1,34.0
BRYAN HILL ELEM.  (4180),Mathematics,Total,Total,Fifth Grade,2006,60,,60,*,*,21,35.0,38,63.3,*,*,*,*,,618.3,24.5
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Third Grade,2010,59,,58,*,*,*,12.1,34,58.6,12,20.7,*,8.6,,620.5,50.5
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Third Grade,2009,53,,53,*,*,*,13.2,37,69.8,*,13.2,*,*,,624.0,40.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Third Grade,2008,55,,55,*,*,11,20.0,29,52.7,*,16.4,*,10.9,,620.8,32.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Third Grade,2007,72,,72,*,*,19,26.4,33,45.8,10,13.9,10,13.9,,617.8,38.5
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Third Grade,2006,62,,62,*,*,20,32.3,29,46.8,*,12.9,*,8.1,,608.4,19.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fourth Grade,2010,50,,49,*,*,*,6.1,29,59.2,14,28.6,*,6.1,,652.8,56.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fourth Grade,2009,43,,43,*,*,*,9.3,21,48.8,14,32.6,*,9.3,,650.1,56.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fourth Grade,2008,66,,66,*,*,*,13.6,40,60.6,16,24.2,*,*,,640.6,43.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fourth Grade,2007,68,,68,*,*,22,32.4,34,50.0,*,11.8,*,5.9,,625.8,33.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fourth Grade,2006,63,,63,*,*,17,27.0,24,38.1,14,22.2,*,12.7,,636.9,49.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fifth Grade,2010,48,,48,*,*,*,10.4,22,45.8,15,31.3,*,12.5,,663.6,54.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fifth Grade,2009,56,,56,*,*,*,16.1,32,57.1,12,21.4,*,5.4,,652.9,47.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fifth Grade,2008,58,,58,*,*,13,22.4,22,37.9,16,27.6,*,12.1,,656.1,52.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fifth Grade,2007,62,,62,*,*,19,30.6,27,43.5,11,17.7,*,8.1,,644.1,49.0
BUDER ELEM.  (4200),Eng. Language Arts,Total,Total,Fifth Grade,2006,59,,59,*,*,12,20.3,33,55.9,13,22.0,*,*,,644.9,52.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Third Grade,2010,59,,59,*,*,*,8.5,36,61.0,12,20.3,*,10.2,,617.2,43.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Third Grade,2009,53,,53,*,*,*,7.5,34,64.2,15,28.3,*,*,,607.8,41.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Third Grade,2008,55,,55,*,*,*,16.4,31,56.4,13,23.6,*,*,,605.6,52.5
BUDER ELEM.  (4200),Mathematics,Total,Total,Third Grade,2007,72,,72,*,*,11,15.3,42,58.3,15,20.8,*,5.6,,602.7,46.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Third Grade,2006,62,,62,*,*,10,16.1,36,58.1,14,22.6,*,*,,603.4,40.5
BUDER ELEM.  (4200),Mathematics,Total,Total,Fourth Grade,2010,50,,50,*,*,*,*,31,62.0,15,30.0,*,*,,639.6,65.5
BUDER ELEM.  (4200),Mathematics,Total,Total,Fourth Grade,2009,43,,43,*,*,*,9.3,21,48.8,18,41.9,*,*,,636.7,51.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fourth Grade,2008,66,,66,*,*,11,16.7,37,56.1,15,22.7,*,*,,630.2,36.5
BUDER ELEM.  (4200),Mathematics,Total,Total,Fourth Grade,2007,69,,69,*,*,14,20.3,43,62.3,*,13.0,*,*,,624.3,41.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fourth Grade,2006,62,,62,*,*,18,29.0,25,40.3,14,22.6,*,8.1,,623.5,51.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fifth Grade,2010,49,,49,*,*,*,8.2,23,46.9,17,34.7,*,10.2,,655.3,57.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fifth Grade,2009,56,,56,*,*,11,19.6,33,58.9,11,19.6,*,*,,634.6,35.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fifth Grade,2008,58,,58,*,*,*,12.1,37,63.8,*,13.8,*,10.3,,647.1,37.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fifth Grade,2007,62,,62,*,*,17,27.4,30,48.4,11,17.7,*,6.5,,633.5,34.0
BUDER ELEM.  (4200),Mathematics,Total,Total,Fifth Grade,2006,58,,58,*,*,12,20.7,31,53.4,15,25.9,*,*,,636.1,48.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Sixth Grade,2010,76,,76,*,*,18,23.7,42,55.3,15,19.7,*,*,,651.2,40.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Sixth Grade,2009,81,,81,*,*,12,14.8,49,60.5,19,23.5,*,*,,656.9,47.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Sixth Grade,2008,58,,58,*,*,16,27.6,32,55.2,*,12.1,*,5.2,,646.0,39.5
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Sixth Grade,2007,71,,71,*,*,23,32.4,35,49.3,12,16.9,*,*,,638.8,36.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Sixth Grade,2006,103,,103,*,*,38,36.9,46,44.7,17,16.5,*,*,,640.5,33.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Seventh Grade,2010,109,,109,*,*,18,16.5,64,58.7,21,19.3,*,5.5,,657.8,40.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Seventh Grade,2009,84,,84,*,*,*,9.5,50,59.5,22,26.2,*,*,,666.6,57.5
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Seventh Grade,2008,76,,76,*,*,17,22.4,42,55.3,16,21.1,*,*,,655.5,40.5
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Seventh Grade,2007,85,,82,*,*,22,26.8,40,48.8,14,17.1,*,7.3,,653.5,36.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Seventh Grade,2006,117,,116,*,*,36,31.0,57,49.1,21,18.1,*,*,,649.4,36.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Eighth Grade,2010,106,,106,*,*,11,10.4,65,61.3,26,24.5,*,*,,675.5,52.5
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Eighth Grade,2009,78,,78,*,*,*,11.5,55,70.5,12,15.4,*,*,,669.1,42.5
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Eighth Grade,2008,104,,104,*,*,19,18.3,62,59.6,19,18.3,*,*,,668.1,36.0
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Eighth Grade,2007,110,,110,*,*,24,21.8,60,54.5,24,21.8,*,*,,664.9,42.5
BUNCHE INTERNATIONAL STUDIES  (3110),Eng. Language Arts,Total,Total,Eighth Grade,2006,109,,109,*,*,31,28.4,57,52.3,18,16.5,*,*,,660.9,36.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Sixth Grade,2010,76,,76,*,*,23,30.3,36,47.4,16,21.1,*,*,,650.4,26.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Sixth Grade,2009,82,,81,*,*,14,17.3,50,61.7,16,19.8,*,*,,652.5,37.5
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Sixth Grade,2008,58,,58,*,*,*,15.5,42,72.4,*,12.1,*,*,,651.2,34.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Sixth Grade,2007,71,,71,*,*,19,26.8,41,57.7,*,12.7,*,*,,647.2,32.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Sixth Grade,2006,103,,103,*,*,36,35.0,53,51.5,12,11.7,*,*,,635.1,30.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Seventh Grade,2010,109,,109,*,*,20,18.3,65,59.6,21,19.3,*,*,,660.8,32.5
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Seventh Grade,2009,84,,84,*,*,19,22.6,47,56.0,16,19.0,*,*,,659.4,37.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Seventh Grade,2008,76,,76,*,*,21,27.6,39,51.3,14,18.4,*,*,,658.0,36.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Seventh Grade,2007,85,,83,*,*,26,31.3,45,54.2,10,12.0,*,*,,651.0,28.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Seventh Grade,2006,117,,116,*,*,43,37.1,50,43.1,20,17.2,*,*,,649.4,28.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Eighth Grade,2010,106,,106,*,*,22,20.8,50,47.2,28,26.4,*,5.7,,691.9,42.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Eighth Grade,2009,78,,78,*,*,24,30.8,29,37.2,20,25.6,*,6.4,,683.8,44.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Eighth Grade,2008,104,,104,*,*,46,44.2,45,43.3,13,12.5,*,*,,673.5,36.5
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Eighth Grade,2007,110,,110,*,*,39,35.5,52,47.3,16,14.5,*,*,,672.2,48.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Eighth Grade,2006,109,,109,*,*,57,52.3,37,33.9,14,12.8,*,*,,661.9,35.0
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Algebra 1,2010,*,,*,*,*,*,*,*,*,*,60.0,*,40.0,,216.8,--
BUNCHE INTERNATIONAL STUDIES  (3110),Mathematics,Total,Total,Algebra 1,2009,17,,17,*,*,*,5.9,*,35.3,10,58.8,*,*,,201.8,--
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Sixth Grade,2010,84,,79,*,6.0,15,19.0,43,54.4,18,22.8,*,*,,654.9,39.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Sixth Grade,2009,81,,81,*,*,18,22.2,46,56.8,14,17.3,*,*,,650.5,42.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Sixth Grade,2008,70,,70,*,*,10,14.3,40,57.1,17,24.3,*,*,,657.2,45.5
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Sixth Grade,2007,57,,57,*,*,14,24.6,27,47.4,10,17.5,*,10.5,,653.6,38.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Sixth Grade,2006,81,,81,*,*,18,22.2,40,49.4,18,22.2,*,6.2,,655.6,54.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Seventh Grade,2010,95,,91,*,*,21,23.1,51,56.0,16,17.6,*,*,,657.9,44.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Seventh Grade,2009,93,,93,*,*,11,11.8,51,54.8,26,28.0,*,5.4,,665.7,49.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Seventh Grade,2008,70,,70,*,*,*,7.1,41,58.6,18,25.7,*,8.6,,671.9,59.5
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Seventh Grade,2007,92,,92,*,*,21,22.8,37,40.2,26,28.3,*,8.7,,662.2,50.5
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Seventh Grade,2006,76,,76,*,*,13,17.1,43,56.6,16,21.1,*,5.3,,660.4,43.5
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Eighth Grade,2010,90,,90,*,*,*,7.8,43,47.8,29,32.2,11,12.2,,686.9,59.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Eighth Grade,2009,91,,91,*,*,*,*,72,79.1,11,12.1,*,5.5,,678.6,44.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Eighth Grade,2008,93,,93,*,*,10,10.8,57,61.3,23,24.7,*,*,,677.2,41.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Eighth Grade,2007,101,,99,*,*,10,10.1,57,57.6,27,27.3,*,5.1,,674.3,47.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Eng. Language Arts,Total,Total,Eighth Grade,2006,87,,87,*,*,14,16.1,54,62.1,17,19.5,*,*,,668.9,46.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Mathematics,Total,Total,Sixth Grade,2010,84,,79,*,6.0,15,19.0,30,38.0,28,35.4,*,7.6,,664.7,44.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Mathematics,Total,Total,Sixth Grade,2009,81,,81,*,*,23,28.4,32,39.5,21,25.9,*,6.2,,655.7,41.0
BUSCH MS CHARACTER & ATHLETICS  (3050),Mathematics,Total,Total,Sixth Grade,2008,70,,70,*,*,11,15.7,31,44.3,22,31.4,*,8.6,,667.6,51.0
